pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
Kepler-244,d,Kepler-244 d,Transit,0,3,20.050401,0.00013,-0.00013,0,0.14,,,0,,,,,,,,,,,,,,0.206,0.087,-0.087,0,,,,,0,1,0,1,19h08m58.24s,287.24268,+42d18m04.9s,42.301369,1067.62,36.93,-36.93,0,1067.62,36.93,-36.93,0,15.604,,0,Kepler-band,15.545,,0,5554,200,-200,0,,,,,0.8,0.34,-0.34,0,5/14/14,Kepler
Kepler-245,b,Kepler-245 b,Transit,0,4,7.49019,0.000019,-0.000019,0,0.071,,,0,,,,,,,,,,,,,,0.229,0.016,-0.016,0,,,,,1,1,0,1,19h26m33.35s,291.638965,+42d26m10.7s,42.436317,882.65,26.34,-26.34,0,882.65,26.34,-26.34,0,15.599,,0,Kepler-band,15.597,,0,5100,100,-100,0,,,,,0.8,0.05,-0.05,0,5/14/14,Kepler
Kepler-245,c,Kepler-245 c,Transit,0,4,17.460812,0.000076,-0.000076,0,0.124,,,0,,,,,,,,,,,,,,0.194,0.015,-0.015,0,,,,,1,1,0,1,19h26m33.35s,291.638965,+42d26m10.7s,42.436317,882.65,26.34,-26.34,0,882.65,26.34,-26.34,0,15.599,,0,Kepler-band,15.597,,0,5100,100,-100,0,,,,,0.8,0.05,-0.05,0,5/14/14,Kepler
Kepler-245,d,Kepler-245 d,Transit,0,4,36.277108,0.000173,-0.000173,0,0.202,,,0,,,,,,,,,,,,,,0.27,0.019,-0.019,0,,,,,1,1,0,1,19h26m33.35s,291.638965,+42d26m10.7s,42.436317,882.65,26.34,-26.34,0,882.65,26.34,-26.34,0,15.599,,0,Kepler-band,15.597,,0,5100,100,-100,0,,,,,0.8,0.05,-0.05,0,5/14/14,Kepler
Kepler-245,e,Kepler-245 e,Transit,0,4,3.21982106,0.00000474,-0.00000474,0,,,,,,,,,,,,,,,,,,0.156,0.007,-0.005,0,,,,,0,1,0,1,19h26m33.35s,291.638965,+42d26m10.7s,42.436317,882.65,26.34,-26.34,0,882.65,26.34,-26.34,0,15.599,,0,Kepler-band,15.597,,0,5100,100,-100,0,,,,,0.8,0.05,-0.05,0,5/10/16,Kepler
Kepler-246,b,Kepler-246 b,Transit,0,2,4.60182,0.000008,-0.000008,0,0.052,,,0,,,,,,,,,,,,,,0.209,0.107,-0.107,0,,,,,0,1,0,1,19h45m56.02s,296.483427,+42d39m48.3s,42.663429,637.44,9.19,-9.19,0,637.44,9.19,-9.19,0,15.024,,0,Kepler-band,15.042,,0,5206,200,-200,0,,,,,0.83,0.42,-0.42,0,5/14/14,Kepler
Kepler-246,c,Kepler-246 c,Transit,0,2,11.187161,0.000075,-0.000075,0,0.095,,,0,,,,,,,,,,,,,,0.134,0.068,-0.068,0,,,,,0,1,0,1,19h45m56.02s,296.483427,+42d39m48.3s,42.663429,637.44,9.19,-9.19,0,637.44,9.19,-9.19,0,15.024,,0,Kepler-band,15.042,,0,5206,200,-200,0,,,,,0.83,0.42,-0.42,0,5/14/14,Kepler
Kepler-247,b,Kepler-247 b,Transit,0,3,3.33616,0.000007,-0.000007,0,0.042,,,0,,,,,,,,,,,,,,0.146,0.041,-0.041,0,,,,,1,1,0,1,19h14m34.21s,288.642531,+43d02m21.4s,43.039291,676.38,14.02,-14.02,0,676.38,14.02,-14.02,0,15.067,,0,Kepler-band,15.047,,0,5100,200,-200,0,,,,,0.77,0.21,-0.21,0,5/14/14,Kepler
Kepler-247,c,Kepler-247 c,Transit,0,3,9.439452,0.000007,-0.000007,0,0.084,,,0,,,,,,,,,,,,,,0.365,0.102,-0.102,0,,,,,1,1,0,1,19h14m34.21s,288.642531,+43d02m21.4s,43.039291,676.38,14.02,-14.02,0,676.38,14.02,-14.02,0,15.067,,0,Kepler-band,15.047,,0,5100,200,-200,0,,,,,0.77,0.21,-0.21,0,5/14/14,Kepler
Kepler-247,d,Kepler-247 d,Transit,0,3,20.477912,0.000026,-0.000026,0,0.14,,,0,,,,,,,,,,,,,,0.352,0.098,-0.098,0,,,,,1,1,0,1,19h14m34.21s,288.642531,+43d02m21.4s,43.039291,676.38,14.02,-14.02,0,676.38,14.02,-14.02,0,15.067,,0,Kepler-band,15.047,,0,5100,200,-200,0,,,,,0.77,0.21,-0.21,0,5/14/14,Kepler
Kepler-248,b,Kepler-248 b,Transit,0,2,6.308205,0.00001,-0.00001,0,0.066,,,0,,,,,,,,,,,,,,0.269,0.032,-0.032,0,,,,,0,1,0,1,19h32m14.73s,293.061384,+43d34m52.9s,43.581356,754.65,13.19,-13.19,0,754.65,13.19,-13.19,0,15.258,,0,Kepler-band,15.233,,0,5190,161,-161,0,,,,,0.83,0.1,-0.1,0,5/14/14,Kepler
Kepler-248,c,Kepler-248 c,Transit,0,2,16.239494,0.000024,-0.000024,0,0.123,,,0,,,,,,,,,,,,,,0.363,0.044,-0.044,0,,,,,0,1,0,1,19h32m14.73s,293.061384,+43d34m52.9s,43.581356,754.65,13.19,-13.19,0,754.65,13.19,-13.19,0,15.258,,0,Kepler-band,15.233,,0,5190,161,-161,0,,,,,0.83,0.1,-0.1,0,5/14/14,Kepler
Kepler-249,b,Kepler-249 b,Transit,0,3,3.306539,0.00001,-0.00001,0,0.035,,,0,,,,,,,,,,,,,,0.097,0.004,-0.004,0,,,,,0,1,0,1,19h47m56.42s,296.985068,+43d39m30.7s,43.658524,191.44,1.22,-1.22,0,191.44,1.22,-1.22,0,15.234,,0,Kepler-band,15.23,,0,3568,150,-150,0,,,,,0.48,0.02,-0.02,0,5/14/14,Kepler
Kepler-249,c,Kepler-249 c,Transit,0,3,7.113702,0.000018,-0.000018,0,0.058,,,0,,,,,,,,,,,,,,0.135,0.008,-0.008,0,,,,,0,1,0,1,19h47m56.42s,296.985068,+43d39m30.7s,43.658524,191.44,1.22,-1.22,0,191.44,1.22,-1.22,0,15.234,,0,Kepler-band,15.23,,0,3568,150,-150,0,,,,,0.48,0.02,-0.02,0,5/14/14,Kepler
Kepler-249,d,Kepler-249 d,Transit,0,3,15.368459,0.00007,-0.00007,0,0.097,,,0,,,,,,,,,,,,,,0.14,0.012,-0.012,0,,,,,0,1,0,1,19h47m56.42s,296.985068,+43d39m30.7s,43.658524,191.44,1.22,-1.22,0,191.44,1.22,-1.22,0,15.234,,0,Kepler-band,15.23,,0,3568,150,-150,0,,,,,0.48,0.02,-0.02,0,5/14/14,Kepler
Kepler-25,b,Kepler-25 b,Transit,0,3,6.238297,0.000017,-0.000017,0,,,,0,0.0029,0.0023,-0.0017,0,92.827,0.084,-0.083,0,0.0275,0.0079,-0.0073,0,Mass,0.245,0.003,-0.003,0,2.32,0.67,-0.61,0,1,1,0,1,19h06m33.21s,286.638393,+39d29m16.4s,39.487894,244.96,1.41,-1.41,0,244.96,1.41,-1.41,0,10.734,,0,Kepler-band,10.632,,0,6270,79,-79,0,1.19,0.06,-0.06,0,1.31,0.02,-0.02,0,6/13/19,Kepler
Kepler-25,c,Kepler-25 c,Transit,0,3,12.7207,0.00011,-0.0001,0,,,,0,0.0061,0.0049,-0.0041,0,92.764,0.042,-0.039,0,0.0479,0.0041,-0.0051,0,Mass,0.465,0.006,-0.006,0,0.588,0.053,-0.061,0,1,1,0,1,19h06m33.21s,286.638393,+39d29m16.4s,39.487894,244.96,1.41,-1.41,0,244.96,1.41,-1.41,0,10.734,,0,Kepler-band,10.632,,0,6270,79,-79,0,1.19,0.06,-0.06,0,1.31,0.02,-0.02,0,6/13/19,Kepler
Kepler-25,d,Kepler-25 d,Radial Velocity,0,3,122.4,0.8,-0.71,0,,,,0,0.13,0.13,-0.09,0,,,,0,0.226,0.031,-0.031,0,Mass,,,,0,,,,0,0,1,0,0,19h06m33.21s,286.638393,+39d29m16.4s,39.487894,244.96,1.41,-1.41,0,244.96,1.41,-1.41,0,10.734,,0,Kepler-band,10.632,,0,6270,79,-79,0,1.19,0.06,-0.06,0,1.31,0.02,-0.02,0,6/13/19,W. M. Keck Observatory
Kepler-250,b,Kepler-250 b,Transit,0,3,4.148141,0.000046,-0.000046,0,0.048,,,0,,,,,,,,,,,,,,0.101,0.061,-0.061,0,,,,,0,1,0,1,19h18m22.74s,289.594765,+44d08m31.0s,44.141953,777.31,17.16,-17.16,0,777.31,17.16,-17.16,0,15.46,,0,Kepler-band,15.414,,0,5160,200,-200,0,,,,,0.81,0.46,-0.46,0,5/14/14,Kepler
Kepler-250,c,Kepler-250 c,Transit,0,3,7.156804,0.000022,-0.000022,0,0.069,,,0,,,,,,,,,,,,,,0.203,0.117,-0.117,0,,,,,0,1,0,1,19h18m22.74s,289.594765,+44d08m31.0s,44.141953,777.31,17.16,-17.16,0,777.31,17.16,-17.16,0,15.46,,0,Kepler-band,15.414,,0,5160,200,-200,0,,,,,0.81,0.46,-0.46,0,5/14/14,Kepler
Kepler-250,d,Kepler-250 d,Transit,0,3,17.648312,0.000081,-0.000081,0,0.127,,,0,,,,,,,,,,,,,,0.194,0.112,-0.112,0,,,,,0,1,0,1,19h18m22.74s,289.594765,+44d08m31.0s,44.141953,777.31,17.16,-17.16,0,777.31,17.16,-17.16,0,15.46,,0,Kepler-band,15.414,,0,5160,200,-200,0,,,,,0.81,0.46,-0.46,0,5/14/14,Kepler
Kepler-251,b,Kepler-251 b,Transit,0,4,4.790936,0.000037,-0.000037,0,0.053,,,0,,,,,,,,,,,,,,0.119,0.021,-0.021,0,,,,,0,1,0,1,19h46m15.90s,296.566237,+44d06m21.1s,44.105865,948.98,27.65,-27.65,0,948.98,27.65,-27.65,0,15.223,,0,Kepler-band,15.216,,0,5526,100,-100,0,,,,,0.89,0.15,-0.15,0,5/14/14,Kepler
Kepler-251,c,Kepler-251 c,Transit,0,4,16.514043,0.000054,-0.000054,0,0.122,,,0,,,,,,,,,,,,,,0.247,0.044,-0.044,0,,,,,0,1,0,1,19h46m15.90s,296.566237,+44d06m21.1s,44.105865,948.98,27.65,-27.65,0,948.98,27.65,-27.65,0,15.223,,0,Kepler-band,15.216,,0,5526,100,-100,0,,,,,0.89,0.15,-0.15,0,5/14/14,Kepler
Kepler-251,d,Kepler-251 d,Transit,0,4,30.133001,0.000161,-0.000161,0,0.182,,,0,,,,,,,,,,,,,,0.247,0.044,-0.044,0,,,,,0,1,0,1,19h46m15.90s,296.566237,+44d06m21.1s,44.105865,948.98,27.65,-27.65,0,948.98,27.65,-27.65,0,15.223,,0,Kepler-band,15.216,,0,5526,100,-100,0,,,,,0.89,0.15,-0.15,0,5/14/14,Kepler
Kepler-251,e,Kepler-251 e,Transit,0,4,99.640161,0.001074,-0.001074,0,0.404,,,0,,,,,,,,,,,,,,0.247,0.044,-0.044,0,,,,,0,1,0,1,19h46m15.90s,296.566237,+44d06m21.1s,44.105865,948.98,27.65,-27.65,0,948.98,27.65,-27.65,0,15.223,,0,Kepler-band,15.216,,0,5526,100,-100,0,,,,,0.89,0.15,-0.15,0,5/14/14,Kepler
Kepler-252,b,Kepler-252 b,Transit,0,2,6.668391,0.000031,-0.000031,0,0.058,,,0,,,,,,,,,,,,,,0.11,0.011,-0.011,0,,,,,0,1,0,1,19h42m19.04s,295.579345,+44d32m45.5s,44.545963,383.59,3.53,-3.53,0,383.59,3.53,-3.53,0,15.058,,0,Kepler-band,15.029,,0,4208,150,-150,0,,,,,0.55,0.03,-0.03,0,5/14/14,Kepler
Kepler-252,c,Kepler-252 c,Transit,0,2,10.848463,0.000015,-0.000015,0,0.08,,,0,,,,,,,,,,,,,,0.192,0.012,-0.012,0,,,,,0,1,0,1,19h42m19.04s,295.579345,+44d32m45.5s,44.545963,383.59,3.53,-3.53,0,383.59,3.53,-3.53,0,15.058,,0,Kepler-band,15.029,,0,4208,150,-150,0,,,,,0.55,0.03,-0.03,0,5/14/14,Kepler
Kepler-253,b,Kepler-253 b,Transit,0,3,3.783986,0.000017,-0.000017,0,0.046,,,0,,,,,,,,,,,,,,0.145,0.06,-0.06,0,,,,,0,1,0,1,19h27m22.08s,291.841992,+44d51m29.1s,44.858089,858.93,20.66,-20.66,0,858.93,20.66,-20.66,0,15.532,,0,Kepler-band,15.512,,0,5208,200,-200,0,,,,,0.79,0.32,-0.32,0,5/14/14,Kepler
Kepler-253,c,Kepler-253 c,Transit,0,3,10.281951,0.000032,-0.000032,0,0.089,,,0,,,,,,,,,,,,,,0.236,0.099,-0.099,0,,,,,0,1,0,1,19h27m22.08s,291.841992,+44d51m29.1s,44.858089,858.93,20.66,-20.66,0,858.93,20.66,-20.66,0,15.532,,0,Kepler-band,15.512,,0,5208,200,-200,0,,,,,0.79,0.32,-0.32,0,5/14/14,Kepler
Kepler-253,d,Kepler-253 d,Transit,0,3,18.119869,0.000066,-0.000066,0,0.13,,,0,,,,,,,,,,,,,,0.283,0.116,-0.116,0,,,,,0,1,0,1,19h27m22.08s,291.841992,+44d51m29.1s,44.858089,858.93,20.66,-20.66,0,858.93,20.66,-20.66,0,15.532,,0,Kepler-band,15.512,,0,5208,200,-200,0,,,,,0.79,0.32,-0.32,0,5/14/14,Kepler
Kepler-254,b,Kepler-254 b,Transit,0,3,5.826662,0.00001,-0.00001,0,0.064,,,0,,,,,,,,,,,,,,0.345,0.165,-0.165,0,,,,,0,1,0,1,19h12m39.53s,288.164701,+45d48m59.4s,45.816504,1446.45,75.9,-75.9,0,1446.45,75.9,-75.9,0,15.843,,0,Kepler-band,15.838,,0,5957,200,-200,0,,,,,0.91,0.43,-0.43,0,5/14/14,Kepler
Kepler-254,c,Kepler-254 c,Transit,0,3,12.412183,0.000082,-0.000082,0,0.105,,,0,,,,,,,,,,,,,,0.192,0.092,-0.092,0,,,,,0,1,0,1,19h12m39.53s,288.164701,+45d48m59.4s,45.816504,1446.45,75.9,-75.9,0,1446.45,75.9,-75.9,0,15.843,,0,Kepler-band,15.838,,0,5957,200,-200,0,,,,,0.91,0.43,-0.43,0,5/14/14,Kepler
Kepler-254,d,Kepler-254 d,Transit,0,3,18.746477,0.000121,-0.000121,0,0.139,,,0,,,,,,,,,,,,,,0.223,0.106,-0.106,0,,,,,0,1,0,1,19h12m39.53s,288.164701,+45d48m59.4s,45.816504,1446.45,75.9,-75.9,0,1446.45,75.9,-75.9,0,15.843,,0,Kepler-band,15.838,,0,5957,200,-200,0,,,,,0.91,0.43,-0.43,0,5/14/14,Kepler
Kepler-255,b,Kepler-255 b,Transit,0,3,5.714606,0.000052,-0.000052,0,0.063,,,0,,,,,,,,,,,,,,0.138,0.055,-0.055,0,,,,,0,1,0,1,19h44m15.42s,296.064233,+45d58m36.6s,45.976841,1084.5,32.69,-32.69,0,1084.5,32.69,-32.69,0,15.596,,0,Kepler-band,15.528,,0,5573,200,-200,0,,,,,0.93,0.37,-0.37,0,5/14/14,Kepler
Kepler-255,c,Kepler-255 c,Transit,0,3,9.946047,0.000035,-0.000035,0,0.092,,,0,,,,,,,,,,,,,,0.267,0.105,-0.105,0,,,,,0,1,0,1,19h44m15.42s,296.064233,+45d58m36.6s,45.976841,1084.5,32.69,-32.69,0,1084.5,32.69,-32.69,0,15.596,,0,Kepler-band,15.528,,0,5573,200,-200,0,,,,,0.93,0.37,-0.37,0,5/14/14,Kepler
Kepler-255,d,Kepler-255 d,Transit,0,3,1.04562266,0.00000267,-0.00000267,0,,,,,,,,,,,,,,,,,,0.118,0.012,-0.009,0,,,,,0,1,0,1,19h44m15.42s,296.064233,+45d58m36.6s,45.976841,1084.5,32.69,-32.69,0,1084.5,32.69,-32.69,0,15.596,,0,Kepler-band,15.528,,0,5573,200,-200,0,,,,,0.93,0.37,-0.37,0,5/10/16,Kepler
Kepler-256,b,Kepler-256 b,Transit,0,4,1.620493,0.000009,-0.000009,0,0.027,,,0,,,,,,,,,,,,,,0.142,0.035,-0.035,0,,,,,0,1,0,1,19h30m19.31s,292.580445,+46d05m50.6s,46.097389,1057.36,24.9,-24.9,0,1057.36,24.9,-24.9,0,15.065,,0,Kepler-band,15.015,,0,5551,111,-111,0,,,,,1.3,0.32,-0.32,0,5/14/14,Kepler
Kepler-256,c,Kepler-256 c,Transit,0,4,3.38802,0.000016,-0.000016,0,0.045,,,0,,,,,,,,,,,,,,0.192,0.047,-0.047,0,,,,,0,1,0,1,19h30m19.31s,292.580445,+46d05m50.6s,46.097389,1057.36,24.9,-24.9,0,1057.36,24.9,-24.9,0,15.065,,0,Kepler-band,15.015,,0,5551,111,-111,0,,,,,1.3,0.32,-0.32,0,5/14/14,Kepler
Kepler-256,d,Kepler-256 d,Transit,0,4,5.839172,0.000031,-0.000031,0,0.064,,,0,,,,,,,,,,,,,,0.221,0.056,-0.056,0,,,,,0,1,0,1,19h30m19.31s,292.580445,+46d05m50.6s,46.097389,1057.36,24.9,-24.9,0,1057.36,24.9,-24.9,0,15.065,,0,Kepler-band,15.015,,0,5551,111,-111,0,,,,,1.3,0.32,-0.32,0,5/14/14,Kepler
Kepler-256,e,Kepler-256 e,Transit,0,4,10.681572,0.000066,-0.000066,0,0.096,,,0,,,,,,,,,,,,,,0.21,0.052,-0.052,0,,,,,0,1,0,1,19h30m19.31s,292.580445,+46d05m50.6s,46.097389,1057.36,24.9,-24.9,0,1057.36,24.9,-24.9,0,15.065,,0,Kepler-band,15.015,,0,5551,111,-111,0,,,,,1.3,0.32,-0.32,0,5/14/14,Kepler
Kepler-257,b,Kepler-257 b,Transit,0,3,2.382667,0.000006,-0.000006,0,0.034,,,0,,,,,,,,,,,,,,0.233,0.117,-0.117,0,,,,,0,1,0,1,19h49m15.84s,297.315994,+46d01m23.8s,46.023269,797.75,17.8,-17.8,0,797.75,17.8,-17.8,0,15.471,,0,Kepler-band,15.422,,0,5180,200,-200,0,,,,,1.04,0.52,-0.52,0,5/14/14,Kepler
Kepler-257,c,Kepler-257 c,Transit,0,3,6.581484,0.000008,-0.000008,0,0.066,,,0,,,,,,,,,,,,,,0.483,0.243,-0.243,0,,,,,0,1,0,1,19h49m15.84s,297.315994,+46d01m23.8s,46.023269,797.75,17.8,-17.8,0,797.75,17.8,-17.8,0,15.471,,0,Kepler-band,15.422,,0,5180,200,-200,0,,,,,1.04,0.52,-0.52,0,5/14/14,Kepler
Kepler-257,d,Kepler-257 d,Transit,0,3,24.664551,0.000051,-0.000051,0,0.16,,,0,,,,,,,,,,,,,,0.442,0.221,-0.221,0,,,,,0,1,0,1,19h49m15.84s,297.315994,+46d01m23.8s,46.023269,797.75,17.8,-17.8,0,797.75,17.8,-17.8,0,15.471,,0,Kepler-band,15.422,,0,5180,200,-200,0,,,,,1.04,0.52,-0.52,0,5/14/14,Kepler
Kepler-258,b,Kepler-258 b,Transit,0,2,13.19722,0.000019,-0.000019,0,0.103,,,0,,,,,,,,,,,,,,0.362,0.242,-0.242,0,,,,,0,1,0,1,19h36m16.44s,294.06849,+46d34m45.6s,46.57933,585.6,8.39,-8.39,0,585.6,8.39,-8.39,0,15.223,,0,Kepler-band,15.201,,0,4942,200,-200,0,,,,,0.92,0.61,-0.61,0,5/14/14,Kepler
Kepler-258,c,Kepler-258 c,Transit,0,2,33.653079,0.000189,-0.000189,0,0.193,,,0,,,,,,,,,,,,,,0.322,0.217,-0.217,0,,,,,0,1,0,1,19h36m16.44s,294.06849,+46d34m45.6s,46.57933,585.6,8.39,-8.39,0,585.6,8.39,-8.39,0,15.223,,0,Kepler-band,15.201,,0,4942,200,-200,0,,,,,0.92,0.61,-0.61,0,5/14/14,Kepler
Kepler-259,b,Kepler-259 b,Transit,0,2,8.115317,0.000022,-0.000022,0,0.079,,,0,,,,,,,,,,,,,,0.25,0.122,-0.122,0,,,,,0,1,0,1,19h12m50.86s,288.211929,+46d36m54.0s,46.615005,1031.58,27.01,-27.01,0,1031.58,27.01,-27.01,0,15.219,,0,Kepler-band,15.169,,0,5938,200,-200,0,,,,,0.9,0.43,-0.43,0,5/14/14,Kepler
Kepler-259,c,Kepler-259 c,Transit,0,2,36.924931,0.000181,-0.000181,0,0.217,,,0,,,,,,,,,,,,,,0.241,0.117,-0.117,0,,,,,0,1,0,1,19h12m50.86s,288.211929,+46d36m54.0s,46.615005,1031.58,27.01,-27.01,0,1031.58,27.01,-27.01,0,15.219,,0,Kepler-band,15.169,,0,5938,200,-200,0,,,,,0.9,0.43,-0.43,0,5/14/14,Kepler
Kepler-26,b,Kepler-26 b,Transit,0,4,12.28,0.0003,-0.0003,0,,,,,,,,,,,,,0.01611,0.00205,-0.00192,0,Mass,0.248,0.01,-0.01,0,1.26,0.21,-0.19,0,1,1,0,2,18h59m45.84s,284.940997,+46d33m59.5s,46.56654,338.55,3.09,-3.09,0,338.55,3.09,-3.09,0,15.473,,0,Kepler-band,15.409,,0,3914,119,-119,0,0.54,0.03,-0.03,0,0.51,0.02,-0.02,0,4/7/16,Kepler
Kepler-26,c,Kepler-26 c,Transit,0,4,17.2559,0.0006,-0.0006,0,,,,,,,,,,,,,0.01951,0.00205,-0.00205,0,Mass,0.243,0.011,-0.011,0,1.61,0.27,-0.22,0,1,1,0,2,18h59m45.84s,284.940997,+46d33m59.5s,46.56654,338.55,3.09,-3.09,0,338.55,3.09,-3.09,0,15.473,,0,Kepler-band,15.409,,0,3914,119,-119,0,0.54,0.03,-0.03,0,0.51,0.02,-0.02,0,4/7/16,Kepler
Kepler-26,d,Kepler-26 d,Transit,0,4,3.543919,0.000015,-0.000015,0,0.039,,,0,,,,,,,,,,,,,,0.095,0.005,-0.005,0,,,,,0,1,0,1,18h59m45.84s,284.940997,+46d33m59.5s,46.56654,338.55,3.09,-3.09,0,338.55,3.09,-3.09,0,15.473,,0,Kepler-band,15.409,,0,3914,119,-119,0,0.54,0.03,-0.03,0,0.51,0.02,-0.02,0,5/14/14,Kepler
Kepler-26,e,Kepler-26 e,Transit,0,4,46.827915,0.000173,-0.000173,0,0.22,,,0,,,,,,,,,,,,,,0.215,0.013,-0.013,0,,,,,0,1,0,1,18h59m45.84s,284.940997,+46d33m59.5s,46.56654,338.55,3.09,-3.09,0,338.55,3.09,-3.09,0,15.473,,0,Kepler-band,15.409,,0,3914,119,-119,0,0.54,0.03,-0.03,0,0.51,0.02,-0.02,0,5/14/14,Kepler
Kepler-260,b,Kepler-260 b,Transit,0,2,8.187399,0.000022,-0.000022,0,0.075,,,0,,,,,,,,,,,,,,0.179,0.049,-0.049,0,,,,,0,1,0,1,19h27m42.23s,291.925972,+38d00m50.8s,38.014122,638.85,7.47,-7.47,0,638.85,7.47,-7.47,0,14.138,,0,Kepler-band,14.118,,0,5250,257,-257,0,,,,,0.86,0.23,-0.23,0,5/14/14,Kepler
Kepler-260,c,Kepler-260 c,Transit,0,2,76.050178,0.001026,-0.001026,0,0.332,,,0,,,,,,,,,,,,,,0.155,0.048,-0.048,0,,,,,0,1,0,1,19h27m42.23s,291.925972,+38d00m50.8s,38.014122,638.85,7.47,-7.47,0,638.85,7.47,-7.47,0,14.138,,0,Kepler-band,14.118,,0,5250,257,-257,0,,,,,0.86,0.23,-0.23,0,5/14/14,Kepler
Kepler-261,b,Kepler-261 b,Transit,0,2,10.381227,0.000016,-0.000016,0,0.088,,,0,,,,,,,,,,,,,,0.194,0.012,-0.012,0,,,,,0,1,0,1,19h25m27.55s,291.364773,+37d36m33.1s,37.609184,320.43,1.77,-1.77,0,320.43,1.77,-1.77,0,13.562,,0,Kepler-band,13.529,,0,5098,100,-100,0,,,,,0.79,0.05,-0.05,0,5/14/14,Kepler
Kepler-261,c,Kepler-261 c,Transit,0,2,24.570858,0.000069,-0.000069,0,0.156,,,0,,,,,,,,,,,,,,0.178,0.012,-0.012,0,,,,,0,1,0,1,19h25m27.55s,291.364773,+37d36m33.1s,37.609184,320.43,1.77,-1.77,0,320.43,1.77,-1.77,0,13.562,,0,Kepler-band,13.529,,0,5098,100,-100,0,,,,,0.79,0.05,-0.05,0,5/14/14,Kepler
Kepler-262,b,Kepler-262 b,Transit,0,2,13.060855,0.000164,-0.000164,0,0.108,,,0,,,,,,,,,,,,,,0.121,0.053,-0.053,0,,,,,0,1,0,1,19h22m54.88s,290.728675,+37d15m09.5s,37.252649,624.08,7.81,-7.81,0,624.08,7.81,-7.81,0,14.246,,0,Kepler-band,14.224,,0,5841,200,-200,0,,,,,0.88,0.36,-0.36,0,5/14/14,Kepler
Kepler-262,c,Kepler-262 c,Transit,0,2,21.853722,0.000187,-0.000187,0,0.152,,,0,,,,,,,,,,,,,,0.146,0.061,-0.061,0,,,,,0,1,0,1,19h22m54.88s,290.728675,+37d15m09.5s,37.252649,624.08,7.81,-7.81,0,624.08,7.81,-7.81,0,14.246,,0,Kepler-band,14.224,,0,5841,200,-200,0,,,,,0.88,0.36,-0.36,0,5/14/14,Kepler
Kepler-263,b,Kepler-263 b,Transit,0,2,16.568087,0.000065,-0.000065,0,0.12,,,0,,,,,,,,,,,,,,0.238,0.129,-0.129,0,,,,,0,1,0,1,19h29m52.74s,292.469762,+37d34m04.1s,37.567794,771.09,16.6,-16.6,0,771.09,16.6,-16.6,0,15.391,,0,Kepler-band,15.417,,0,5265,200,-200,0,,,,,0.79,0.43,-0.43,0,5/14/14,Kepler
Kepler-263,c,Kepler-263 c,Transit,0,2,47.332773,0.000456,-0.000456,0,0.242,,,0,,,,,,,,,,,,,,0.22,0.12,-0.12,0,,,,,0,1,0,1,19h29m52.74s,292.469762,+37d34m04.1s,37.567794,771.09,16.6,-16.6,0,771.09,16.6,-16.6,0,15.391,,0,Kepler-band,15.417,,0,5265,200,-200,0,,,,,0.79,0.43,-0.43,0,5/14/14,Kepler
Kepler-264,b,Kepler-264 b,Transit,0,2,40.806231,0.000538,-0.000538,0,0.249,,,0,,,,,,,,,,,,,,0.297,0.066,-0.066,0,,,,,0,1,0,1,19h28m10.71s,292.044615,+37d22m34.5s,37.376246,968.15,18.59,-18.59,0,968.15,18.59,-18.59,0,13.038,,0,Kepler-band,13.013,,0,6158,100,-100,0,,,,,1.55,0.31,-0.31,0,5/14/14,Kepler
Kepler-264,c,Kepler-264 c,Transit,0,2,140.101261,0.003678,-0.003678,0,0.566,,,0,,,,,,,,,,,,,,0.252,0.052,-0.052,0,,,,,0,1,0,1,19h28m10.71s,292.044615,+37d22m34.5s,37.376246,968.15,18.59,-18.59,0,968.15,18.59,-18.59,0,13.038,,0,Kepler-band,13.013,,0,6158,100,-100,0,,,,,1.55,0.31,-0.31,0,5/14/14,Kepler
Kepler-265,b,Kepler-265 b,Transit,0,4,6.846262,0.000063,-0.000063,0,0.069,,,0,,,,,,,,,,,,,,0.166,0.04,-0.04,0,,,,,0,1,0,1,19h22m02.51s,290.510478,+41d14m41.4s,41.24482,1328.21,49.37,-49.37,0,1328.21,49.37,-49.37,0,15.381,,0,Kepler-band,15.352,,0,5835,118,-118,0,,,,,1.1,0.23,-0.23,0,5/14/14,Kepler
