grp,id,screenName,content,valence,dominance,harm,fairness
1,558,christielyn,The GOP is owned by the NRA / In wake of Orlando mass murder Senate rejects all four proposed gun control amendments https://t.co/A7dmtnLMqU,0.291666667,0.416666667,2,0.660946469
0,559,wsummervil4,@JohnCornyn @nytimes justify that rights to Life Liberty Pursuit of happiness of 103 get obliterated by the second amendment rights of 1?,0.291666667,0.4375,2,0.740969617
0,560,TimDalTx,Most of the gun deaths of young Blacks are perpetrated by young Blacks with illegal guns. Gun control would have no effect on on this!,0.291666667,0.375,2,0.53964658
0,561,schoolfraud,Freedom of speech is constitutional -- violence is not. Shame on UCB.,0.291666667,0.375,2,0.487531082
0,562,park_dshark4,He's taking away from the ceremony by campaigning gun control...#norespect https://t.co/Vd2XP1AlJj,0.291666667,0.3125,0,0.096075732
1,563,Strange_Jackson,(Cont) and told to just suck it up. Now all these second amendment activists come out of the woodwork like more guns are the answer (cont),0.291666667,0.395833333,0,0.311584957
0,564,wsummervil4,@SenShelby justify that rights to Life Liberty Pursuit of happiness of103 get obliterated by the second amendment rights of 1?,0.291666667,0.5,2,0.392373139
1,565,NikoNickolaou,How many people died bc of porn last year? We can't get common sense gun control yet we wanna focus on porn? https://t.co/OoSeTH4G2q,0.291666667,0.25,2,0.14467437
0,566,LiberalsEatAss,@JustinWinikoff how can you still push gun control when the guy who stopped the assailant stopped him with a gun? I can't fathom that,0.291666667,0.208333333,3,0.628526685
0,567,hunterjdc,@Conservative_VW how about we try Mooslem control instead of gun control,0.291666667,0.354166667,1,0.127629207
0,568,JeffGreenspan,Thoughts and prayers.Thoughts and prayers.Thoughts and prayers. When will people tire of this Christian Scientist approach to gun violence?,0.291666667,0.229166667,0,0.213465841
0,569,Wudykaaa,@Canada_Sweet @CloydRivers  just like to point out that Chicago has some of the toughest gun laws in US. Their gun violence is horrible.,0.291666667,0.416666667,2,0.790432237
1,570,LarissaInZa,....and STILL the US questions the need for gun control.  #stupid https://t.co/VM8NGzzOJN,0.291666667,0.229166667,2,0.517224698
0,571,hokiefanbooth,"@violetcriMEs if evey gun owner was as crazy as every gun control advocate things we are, there wouldn't be any gun control advocates left.",0.291666667,0.458333333,0,0.09727001
0,572,saagutmann,when we're 165 days into 2016 and there's been 133 mass shootings yet people still think we don't need more gun laws https://t.co/OjzjM8Q917,0.291666667,0.25,2,0.217438414
0,573,TamaraHansen33,"Gun measures will fail, pple would rather hav deaths b4 doing anything on guns. Let's just pray for the victims BC we know that works! :(",0.291666667,0.25,2,0.178765367
0,574,realbrianhook,@TheJuanWilliams gun control is not solution. First stop cars and abortion or heart disease then we can talk numbers. @greggutfeld tell him,0.291666667,0.541666667,2,0.002780183
1,575,heide_ms,"With progress comes change, yet the US Constitution is still allowed the archaic amendment that allows the gun culture to flourish! 😡",0.291666667,0.291666667,2,0.870214282
0,576,quepque1,@NewRepublic gun homicide=40yr low. Why is this even being talked about? #fakenews,0.291666667,0.1875,0,0.189698043
1,577,srcatanzaro,More bad news. Not that it's surprising. But still. I will never pretend to understand why the second amendment is still a thing. https://t.co/wRBfwpfPFm,0.291666667,0.229166667,2,0.685849524
1,578,theimpactbible,Hey @SenateGOP - Americans are dying. It's time to stand up to the @NRA and pass sensible gun safety laws. We've had #Enough!,0.291666667,0.729166667,3,0.581431639
0,579,breatheDeep3,"Hillary Clinton - ""Every constitutional amendment is subject to reasonable regulation""  WTF?   Hold her accountable. https://t.co/ojNji6pxJl",0.291666667,0.4375,2,0.745641042
0,580,SOTWIFUNNY,@HillaryClinton when they banned semi-autos and had mass gun control in England it became a police state and you'll attempt to do the same,0.291666667,0.395833333,2,0.715266817
0,581,strange_niles,"@OBqPEiNgQcMa41y Sadly, it seems the #GOP has no cause that's different from the Dems. Amnesty. Gun Control. Wild Spending. etc. #Patriot",0.291666667,0.1875,0,0.069461024
0,582,FeiginMilosz,@DetrickSanford @cmahar3 gun violence in black neighborhoods is the result of democratic abortion and welfare policies in black community,0.291666667,0.4375,2,0.07297601
0,583,imapachyderm,Gun Control Part I: Liberal Ignorance and the Founders’ True Intent https://t.co/puLg9Phy3V via @glennbeck #nra #trump,0.291666667,0.395833333,0,0.320066415
0,584,weasel425,"@CNN Felon carrying ILLEGAL firearm, plays factor in his death.  Aren't we supposed to pivot to gun control, or am I doing liberal wrong?",0.291666667,0.416666667,2,0.212257822
0,585,azhuero,@DeepSouthProud @jimjefferies  He honestly can't think. End of sentence. It's not reported because it doesn't fit the gun control agenda.,0.291666667,0.395833333,2,0.399324074
0,586,Jrakes3,@ktotheyeung @NRA @mike_pence @HillaryClinton a gun ban is a form of gun control on top of being completely useless,0.291666667,0.270833333,2,0.479848211
0,587,MarlonRoa23,@realDonaldTrump She continues to attack the NRA and the right to defend ourselves under the second amendment,0.291666667,0.395833333,0,0.756889836
0,588,Am3ricafuckyeah,Replacing the real gun with 🔫caused Chicago's murder rate to skyrocket #2A #FakeEmojiFacts #guncontrol #MolonLabe #guncontrol #gunvote #MAGA,0.291666667,0.375,2,0.840130843
0,589,mckennapaigec,"@jchaltiwanger @joshbarton21 in the first 4 days of 2017 there have been 54 people shot in CHI, the city with the strictest gun laws 🤔",0.291666667,0.270833333,2,0.111402175
1,590,DannyBlakeLB,@marcorubio you are even worse for you have done zero to protect Americans and the LGBTQ community from gun violence https://t.co/dQbxv1QnDE,0.291666667,0.354166667,2,0.934641728
1,591,maury_lee,Hey @SenateGOP - Americans are dying. It's time to stand up to the @NRA and pass sensible gun safety laws. We've had #Enough!,0.291666667,0.729166667,3,0.282588899
0,592,jaxstudios,@TeamCavuto The border is unsecured because more terrorists equal more gun confiscation to the #Democrat administration!,0.291666667,0.458333333,2,0.847986456
0,593,Danaclaire6,"@SpeakerRyan Mr. Ryan &amp; GOP should rethink gun control, since they cant seem to stop shooting themselves in the feet. Like, everyday.",0.291666667,0.645833333,0,0.205112548
1,594,AlyshaJanzen,"My heart no longer just hurts for the state of the month being affected by gun violence, but for the United States as a whole #Dallas 🇨🇦🇺🇸",0.291666667,0.0625,3,0.25155492
1,595,mmartinRN216,My dtr is a police officer. My son is a 25 yr old black man. His chances of dying from gun violence are much higher than hers.,0.291666667,0.291666667,2,0.881323713
1,596,dmeMusicHouse,"To all the pretend Americans in #Congress planning to vote NO on smarter gun control laws today, we salute you 🖕🏼🖕🏽🖕🏾#BoughtoutCongress",0.291666667,0.645833333,2,0.328593311
1,597,nephewtommy,Christina Grimmie? Mass shooting in Orlando? When will we do something to stop this!? GUN CONTROL NOW! #PrayForHumanity,0.291666667,0.5625,3,0.061337421
1,598,danajogilbe,@wra44 mayb if you were black in America you would understand that police brutality is real bcuz a cop would hold a gun 2 ur innocent chest.,0.291666667,0.4375,2,0.866281136
0,599,AshofLallybroch,"@DLoesch Libs are already calling for gun control, they have no shame.",0.291666667,0.270833333,2,0.414590711
1,600,msciangula,One Tweet Exposes the Racist Hypocrisy of Gun Control Debates in the United States: https://t.co/kVMXolx5FI (via @Mic) #AltonSterling,0.291666667,0.520833333,2,0.465046468
0,601,Mark_IDLife3,"@timkaine You realize this was not an act of gun violence, right? Unless you're calling what the officer did a senseless act? Liberal Logic!",0.291666667,0.5,2,0.821373567
1,602,goforitmojo,POTUS is delusional - this might be the first time in history where the Second Amendment might be necessary @CNN,0.291666667,0.375,3,0.895969767
0,603,gagemorrison_71,I honestly hope this country doesn't think that abolishing the second amendment will heal racial tensions happening today,0.291666667,0.25,3,0.855473755
0,604,MConnell81,#Munich. I bet it was because of the gun laws not being strict enough. 🙄,0.291666667,0.25,2,0.636583579
1,605,BosleyPamela,Terrell's dreams of becoming successful in Music was ended due to senseless gun violence. #MissingTerrell. https://t.co/6yFZtu6Gbi,0.291666667,0.333333333,2,0.782804944
0,606,kkurtlarson,"@gregleding @JohnsHopkinsSPH wow so you are telling me criminals don't follow gun laws?  Who knew? So, do law-abiding people follow laws?",0.291666667,0.395833333,0,0.886457204
1,607,JennPrime,".@SpeakerRyan, stop denying importance of science. #EndTheBan on gun violence research: https://t.co/Uc059XcOKF https://t.co/WFEn7b6zsY",0.291666667,0.479166667,1,0.933569702
1,608,joshperera15,"Republicans defend owning a gun collection as exercising 2nd amendment rights, but when someone exercises the 1st, they throw a fit. https://t.co/8p2ddAiWQC",0.291666667,0.458333333,2,0.662479119
1,609,Akiyaa,Is Trump now telling Hillary what she thinks about gun control and stop and frisk? #GTFOH #debatenight,0.291666667,0.395833333,0,0.298080946
0,610,Scarlettdkb,"After Orlando, Whoopi Goldberg Sets Her Sights On Second Amendment Supporters Everyone on that show are morons... TRUMP 2016",0.291666667,0.479166667,0,0.48306787
1,611,R_Phrampus,"@SpeakerRyan ""if she gets to pick her judges, nothing you can do, folks. Although the second amendment people, maybe there is, I donno"" wtf",0.291666667,0.354166667,0,0.787844557
0,612,FregiaJoe,The Republican in Congress are sukingup to Obama and the dem about more gun control typical politics.,0.291666667,0.229166667,0,0.509644699
1,613,WJKerbel,Eight people killed by gun violence in Philadelphia this week. Pray for peace. Pray the dead and those scarred by the trauma. @Everytown https://t.co/1izwcTilMt,0.291666667,0.291666667,3,0.730123534
1,614,SmarmySmurf,"@ScottInSC Bravo, one in dozens of examples a week where a gun didn't kill an entirely innocent person. Gun nuts redeemed. /s",0.291666667,0.333333333,2,0.437522732
1,615,Blake_Hart,"Gun violence includes suicide, accidental and mass shootings drug and gang violence and police shootings. God's heart breaks for every death",0.291666667,0.229166667,2,0.821724932
0,616,EliQRoberts,@jakeroberts84 @NRA @HillaryClinton These measures don't/won't save lives. The current gun laws (36 i believe) need to be enforced first!,0.291666667,0.5,3,0.010108405
0,617,ksemgs,"@realDonaldTrump - imagine coverage if you unveiled plan to talk about ""gun safety"" in areas the ""gun control"" didn't prevent incidents.",0.291666667,0.333333333,2,0.585987399
1,618,molll23,I just don't understand how republicans don't find gun control necessary after someone on the FBI watch list murdered 49 innocent people.,0.291666667,0.208333333,2,0.49094565
0,619,RepubsRafraid,I grew up in USA-w/less gun control &amp; no foreign attacks on U.S. soil. Attacks on U.S. soil norm for ppl in their 20's. Sad. @kimguilfoyle,0.291666667,0.125,2,0.439466314
0,620,celtic_craig,"@FoxNews @NRAILA IF DC WAS DOING ITS JOB, NO NEED FOR GUN CONTROL DISCUSSION AT ALL. #UNCONSPIRACY",0.291666667,0.375,0,0.475707281
0,621,Mark_IDLife3,"This is why I will never take the Democrats, or anyone serious on Gun Control.  Here is a perfect example as to... https://t.co/8mp42NoM09",0.291666667,0.5625,1,0.702979129
0,622,zach_ruppert,This isn't a homophobic or gun control issue. This is an issue of people like the Orlando shooter who want to murder ALL Americans...,0.291666667,0.458333333,2,0.118565308
0,623,danclarkmusic,"The media is already starting the ""gun control"" narrative. Instead of dealing with terrorism that is hell bent on destroying our Country!",0.291666667,0.4375,2,0.190653893
1,624,repjoecrowley,"Since Sandy Hook, more than 7 children PER DAY have died from gun violence. We can no longer be silent. #EndGunViolence #HonorWithAction",0.291666667,0.583333333,3,0.69625566
1,625,jwa1643,Terrible. This has to stop. What will it take for gun control measures to change??? https://t.co/Z7BmSNuOqi,0.291666667,0.208333333,2,0.076287118
0,626,vonhetch,@piersmorgan How is that possible? Gun laws are being protected by the same people who need to change them.,0.291666667,0.333333333,0,0.575274265
0,627,jerry3233,"Where were the dems on gun control when they had full control, white house and legislative branches??? It's just a show!",0.3125,0.3125,0,0.584635888
1,628,Ellitrio,"Every day, 91 Americans are killed by gun violence. @SenBobCasey, we demand you pass common-sense gun laws.",0.3125,0.645833333,3,0.936953559
1,629,PopFuzz,"Every day, 91 Americans are killed by gun violence. @NydiaVelazquez, we demand you pass common-sense gun laws.",0.3125,0.645833333,2,0.185077567
1,630,tylepard,"Every day, 91 Americans are killed by gun violence. @RepJimMcDermott, we demand you pass common-sense gun laws.",0.3125,0.645833333,2,0.244685345
0,631,ChettyMein,@peabodypress @ThePerezHilton @NRA The reality here is NRA gun policies make it easy for our enemies and unbalance idiots to do harm.,0.3125,0.354166667,2,0.251520561
1,632,hprinehart,"Every day, 91 Americans are killed by gun violence. @McConnellPress, we demand you pass common-sense gun laws.",0.3125,0.645833333,3,0.094289933
